1.548765674443496575e-02,2.431121128380706303e-03,4.446933985500401906e-03,3.172847040181595805e-03,1.661017900679498741e-03,8.302686890177573458e-04,5.145873471364623142e-03,7.757000614034342476e-04,1.573047513235229650e-02,5.831514788050484559e-03,1.054354222130696184e-02,5.360756653214922632e-03,7.011503236035761776e-03,5.814636359741233527e-04,7.240455736241348944e-03,8.426970842601715387e-04,6.392181502170771580e-04,4.330779701203404247e-04,8.918348662003351864e-04
1.902541938694369758e-02,2.059920654184399600e-03,1.440416108557881786e-03,1.019003177991281315e-03,1.470660523013177842e-03,1.137259679851538403e-03,3.959353150385559565e-03,1.276787254028602337e-03,1.629784546128183742e-02,3.537166091513713282e-03,2.946449900470608091e-03,1.867645702865983756e-03,4.132508179807059014e-03,1.735926716997448225e-03,9.121195266309807884e-03,2.679008109493684602e-03,1.147862639101719174e-03,5.358362341828310426e-04,1.284896926324184674e-03
2.860779667532202617e-03,9.924428914830773097e-04,6.855026793973727217e-04,4.429231422693278978e-04,4.221726017497815777e-04,2.015770346736910404e-04,1.043193118534784837e-03,6.837013620314610083e-04,3.191429646033974981e-03,1.197245687999243290e-03,1.156447855712202820e-03,7.240916202603008608e-04,1.545187191268156861e-03,7.182080606436623115e-04,1.134441340128797661e-03,1.095675987626843102e-03,6.501092448336190420e-04,3.601332554284426683e-04,6.079198731294768732e-04
1.152955044546811764e-03,2.253116477236743770e-04,1.612287400545407560e-04,2.234939024305706017e-04,1.471914727096614202e-04,1.085556717538271990e-04,2.193212870364165499e-04,2.276338397760153899e-04,3.694998491577341669e-04,2.805675204234327137e-04,3.501618189268561072e-04,1.845838099196008594e-04,3.058075765918483852e-04,2.294231447360878630e-04,3.227060777857678137e-04,3.513276563538864083e-04,2.002769594659597986e-04,1.155276822431932618e-04,1.444852452168661234e-04
3.518885964827876038e-04,5.008108472609844184e-05,7.521146160608303767e-05,6.635822439768985972e-05,6.021817138600800434e-05,5.118073888124605815e-05,6.404533997867262955e-05,6.674981616270543355e-05,1.776810256975902504e-04,8.164425441520237203e-05,6.792934238545940038e-05,5.613953684412463448e-05,8.490235180153238520e-05,7.930730632433589695e-05,1.084000570056344986e-04,7.299819076091977751e-05,8.499365969196299379e-05,2.914432584571600738e-05,5.790857545541243585e-05
2.298967929876562482e-04,4.942525867811509008e-05,6.568759991817280672e-05,5.516511821922307786e-05,5.399299072343020879e-05,3.783608030108604728e-05,5.047423180743760960e-05,4.985733610089342793e-05,8.184730677148274606e-05,4.761794950276452816e-05,6.060885963965194925e-05,5.326658776848600352e-05,6.325555915304878994e-05,6.747414212050569676e-05,6.118202662197637701e-05,6.351946711090813969e-05,7.343694314068609339e-05,3.768990474137288922e-05,4.076042976321407987e-05
1.580858815813788358e-04,6.973449064554995247e-05,9.836760078488813541e-05,8.682514680967504941e-05,4.748991995388652566e-05,4.649006035242638196e-05,1.115985528404212125e-04,7.296889566145501986e-05,7.710328881126729756e-05,7.721804830141992988e-05,7.532278082630672377e-05,6.555105989608935957e-05,7.332389410969485414e-05,6.174414183419053468e-05,1.131244022687089674e-04,7.564506403213045339e-05,1.061042686053211307e-04,4.973851505798500847e-05,7.311495386698540317e-05
5.180792882143147709e-05,1.907333801227991074e-05,2.078808636065167383e-05,2.457119266996882854e-05,1.938377172451796250e-05,1.505367851399574975e-05,2.302250505654153520e-05,2.436345762666903235e-05,2.683142459038614276e-05,2.063526415584199068e-05,2.236328165420903882e-05,2.146017817616664228e-05,2.315409713055752928e-05,2.539758886542531842e-05,2.921053894662785865e-05,2.400940055020672826e-05,2.170601583943866625e-05,1.407881644555435176e-05,2.212790892016712097e-05
3.630116427027169854e-05,1.856763059367057335e-05,2.060064377183998079e-05,1.834359542438441270e-05,2.079648975582581823e-05,1.652937659568695430e-05,2.196738922771911142e-05,1.797352265066781661e-05,2.057635655853148375e-05,2.236610370568060138e-05,2.060725009958409992e-05,2.037491936299437950e-05,2.147768686316276976e-05,2.381371293994959337e-05,2.157758708171537176e-05,2.256462421964728119e-05,1.830498174982309902e-05,9.721861920173384229e-06,1.762357381667384776e-05
2.233046356804185771e-05,1.301875722776420386e-05,1.675758855491559779e-05,1.518578403674605862e-05,1.624504351368360734e-05,1.533090874930851768e-05,2.191439921608166107e-05,1.466575754526458672e-05,2.766835333237182437e-05,1.876905496480020061e-05,1.504761463839319236e-05,1.293029039947396163e-05,2.102007441068638198e-05,1.601351673016479491e-05,2.755782365632465341e-05,1.439162666345502635e-05,1.425539083766776650e-05,1.470313607201591858e-05,1.953427018724629077e-05
1.654257416477466298e-05,1.440200537485118906e-05,1.677518705450087405e-05,1.366375779608946209e-05,1.253988630865885853e-05,1.725310139955951071e-05,1.373743929726030223e-05,1.777554627879201970e-05,2.329967725659972088e-05,2.076205662199731851e-05,1.464548240020608937e-05,1.204691764094857722e-05,1.947126523187459371e-05,1.671988879218956915e-05,1.585764910722227156e-05,1.848674439869507849e-05,1.572545764204029412e-05,1.012156442480218627e-05,1.250359761732475429e-05
2.032481997615809640e-05,1.564015878190664889e-05,1.417861354172147552e-05,1.467648632855902265e-05,1.114871167544616844e-05,1.064642805208266358e-05,1.769624211249851484e-05,1.503526473328773004e-05,2.094373012329074746e-05,2.080249089450514810e-05,1.389888540665625977e-05,1.540982142270634441e-05,1.442884652246356484e-05,2.018473521603583701e-05,1.623485181670984400e-05,1.578641722207275522e-05,1.344606654494010882e-05,9.006066268284896228e-06,1.347962513070130768e-05
9.211357999877423872e-06,8.292946838666454535e-06,6.498000910587275469e-06,6.215904285613070847e-06,7.345643072218858905e-06,5.912806028438417274e-06,9.058970831501976889e-06,7.770849091276303507e-06,1.346594356843702132e-05,9.314202931478805122e-06,9.200924338072813763e-06,7.166084076636176938e-06,1.051969963835597323e-05,9.427494723701349602e-06,9.187286072475568752e-06,8.848116444648349485e-06,5.788685375024355738e-06,4.253660164959067825e-06,8.171312227396540596e-06
4.568107647884508056e-06,2.163546845499549232e-06,1.643137195886200516e-06,1.761699583033316216e-06,2.223786782927205366e-06,1.899148334144126415e-06,2.389237702290728496e-06,1.706087611060073180e-06,3.574812701956503774e-06,2.551442424609130602e-06,2.114693736816789204e-06,2.115993027615756483e-06,3.635554359679214230e-06,2.601767825537299556e-06,2.347097129416372606e-06,1.487398962238666976e-06,1.895371996721915539e-06,1.569364743168231191e-06,2.071198656863452217e-06
