1.031711783374484031e-03,7.070135779567257063e-04,7.992865399268371442e-04,1.689187213273494928e-04,4.256851772933524449e-04,2.729745797650653212e-04,9.148095120980830573e-04,1.389454798419146805e-03,1.879876538369788363e-03,3.363302804184285875e-03,8.105113968560959245e-04,2.995302926245094221e-04,5.635454624883744603e-04,7.759470834009279038e-04,7.069602447308753973e-04,2.280069436855772062e-03,4.490581130962183263e-04,9.958345180882497306e-04,1.300112952101799496e-03
4.766050317719871220e-03,4.290538617347198526e-03,3.717748964929969147e-03,5.239631285583126394e-03,2.548368160703470137e-03,3.068305520642451798e-03,3.985394923287838287e-03,4.821250733334869407e-03,1.166344849658765628e-02,1.314359140515225857e-02,3.539157516090399389e-03,2.892795436426827925e-03,4.334737058133084249e-03,2.803444267135976956e-03,6.718975592983887982e-03,8.089545912784478279e-03,5.504511642605298960e-03,3.900759059012049758e-03,9.641653025949586259e-03
2.299897026718635950e-03,2.071763490050156174e-03,1.757602958420829932e-03,1.503591130744353146e-03,1.563742611697925295e-03,1.466508052526785920e-03,1.679438739502677521e-03,1.633902489255922028e-03,2.326192414203406313e-03,2.680383989803332336e-03,2.617230037068554293e-03,1.656260468810715836e-03,3.161581586580407624e-03,2.133917210917746742e-03,2.912604771597250130e-03,2.705413501471368599e-03,1.905321808332599174e-03,2.213735367819831979e-03,2.752216501305419522e-03
5.191511893735490995e-04,5.496787959214541287e-04,4.283642521002614363e-04,5.623277199762912034e-04,5.163988378839038046e-04,5.833115928585880542e-04,6.720713342872694116e-04,8.593271744824792537e-04,1.166450510984880142e-03,1.130012499039928422e-03,4.539218215629123527e-04,5.171833649717370212e-04,1.037425848082779373e-03,7.935180128478604719e-04,1.208529624201683250e-03,1.085380944437103331e-03,5.900618886736131189e-04,3.645555324350564612e-04,7.471681106366090180e-04
2.687653021577517468e-04,3.090245993942920951e-04,2.846955078395788314e-04,3.304806804942662089e-04,3.135496392178633630e-04,2.696692231006209812e-04,2.939421572711601238e-04,2.362951165105831367e-04,2.580226285296852249e-04,1.855281083136226547e-04,2.638806888773445733e-04,2.172019388451436187e-04,2.791128424427832106e-04,2.869843491116863391e-04,2.927169217795372964e-04,3.092283399165066051e-04,2.729946662657711603e-04,3.228669760786968129e-04,2.890555812374028021e-04
5.106876331421426754e-04,4.286086756232261206e-04,3.358365681914392124e-04,3.232299276912424199e-04,4.228527698805248738e-04,3.215447808234722280e-04,3.816319030691107082e-04,3.827477844333920624e-04,5.473423650496336747e-04,4.332765057929998396e-04,3.658669949809365191e-04,2.849149115346283128e-04,3.776624684907772225e-04,3.591060981647663415e-04,5.936294573981782839e-04,5.506342929307315786e-04,3.395670300118826105e-04,9.515060552492422136e-04,3.364829315204163397e-04
1.524781206948115392e-04,1.323064841398031749e-04,1.697409239897248318e-04,1.465810754293682752e-04,2.416367215375650902e-04,1.529669598272072285e-04,2.598202522699300052e-04,2.273330492634650251e-04,2.187714246137704782e-04,2.312521161175142188e-04,1.583333023104719337e-04,1.570100975514728567e-04,1.495802149293207748e-04,1.820198461819329066e-04,2.244123128645661826e-04,2.361131108918113931e-04,1.433082579982789678e-04,3.212523923348441983e-04,2.049225776783870738e-04
1.533914896934895163e-04,1.384818416368440168e-04,1.799564348734643835e-04,1.458760194984362287e-04,1.423052234867882529e-04,1.173395454948257787e-04,1.594094204075783021e-04,1.396998612603224919e-04,1.711131682131762438e-04,1.571345988317733025e-04,1.440405275271680900e-04,1.662781991170634774e-04,1.550511347815189704e-04,1.602249621834345064e-04,1.894970736486491420e-04,1.529504247091318270e-04,1.169389910987087830e-04,1.120679333354479323e-04,1.298378402816933444e-04
8.411732923693939585e-05,6.983674561734263479e-05,9.391549792078728140e-05,7.873981844985046075e-05,9.709280280601591750e-05,8.948898621231302130e-05,1.239188910617245571e-04,9.825966820920577715e-05,1.267516162999852275e-04,1.102700354848499620e-04,8.227905332806977328e-05,8.350739359784233257e-05,1.581560018480064026e-04,1.025839896424771017e-04,1.370169706971826316e-04,1.294573708366680723e-04,6.866880932542326194e-05,7.993011857659522727e-05,1.064260110748873592e-04
6.902382809576918183e-05,5.035955589633968549e-05,9.712773009124560494e-05,7.184643928782894829e-05,5.088744036419265714e-05,7.631077201108444729e-05,9.919665289512856270e-05,1.097246428214513237e-04,9.641835879426638954e-05,9.754408200134748457e-05,5.736090153458122705e-05,6.973597820024721248e-05,1.105902433728454462e-04,1.233132632230874543e-04,9.109818958751167916e-05,1.277566477675159246e-04,5.160264836174786060e-05,5.109181847354502475e-05,7.150232650667385115e-05
1.041885554555884520e-04,4.698599794541002923e-05,7.190994605828443867e-05,5.622417903762100771e-05,9.291599687996261194e-05,6.898331511119043687e-05,1.028042193223030628e-04,8.756478499368832845e-05,9.818639319333074351e-05,9.465753637056302115e-05,7.060328694706008153e-05,6.066521720487556862e-05,1.110812200867455565e-04,7.490177638521374815e-05,1.127523086740818805e-04,1.229155760145369560e-04,5.541811646818385585e-05,5.433643444299818064e-05,6.964746698689535330e-05
7.386347873566761167e-05,3.186962232048748297e-05,4.840127754712847478e-05,3.410208503059800029e-05,4.162344210016561709e-05,2.638034219940674856e-05,4.616346394594547534e-05,3.987852095846190260e-05,6.648828184944434135e-05,5.944880210764906276e-05,4.075181658551412227e-05,2.654288569458102860e-05,6.703704109549819519e-05,3.310991917381054232e-05,4.985625673541645321e-05,5.005674977956992944e-05,2.359460920423028977e-05,2.287292790411585928e-05,3.468238029955157935e-05
4.196590812437892720e-05,2.333058272723529601e-05,3.253532676482047604e-05,1.883631031006479113e-05,1.523885618773386204e-05,1.594621660349031443e-05,2.423932448776888203e-05,2.271893929283210070e-05,2.975555610813078930e-05,3.284602794585909756e-05,2.370215619485999166e-05,2.038216043944961062e-05,4.722948805744737322e-05,2.233717428942244286e-05,2.351781739554526735e-05,2.345862936161480642e-05,1.617832512364600274e-05,1.124802980725832890e-05,2.618487474184917464e-05
1.120533999926774207e-05,8.385462615783095542e-06,1.291732323825677358e-05,8.416272569275195199e-06,5.872193895684226289e-06,4.050230108316489777e-06,4.938934777574703913e-06,4.795810611527796765e-06,8.068921112408770772e-06,6.337549287941408143e-06,9.490057565493066461e-06,5.736972654407144589e-06,9.341490886843651192e-06,4.065913388398983195e-06,7.065889909801647338e-06,4.662960831653950917e-06,3.848616422988029574e-06,3.606937585910593034e-06,3.357360761609104035e-06
