4.734763572471094089e-04,7.840865352869651715e-04,5.653022676434545481e-04,1.208963608448026736e-03,1.125087382193538845e-03,9.158551058271869987e-04,8.358483590701615545e-04,6.711300748768458599e-04,6.051193141919690259e-03,5.635218325904543801e-03,7.422837978090910836e-04,9.475228733310443220e-04,8.615712579305946292e-04,7.767657152564235411e-04,1.726314150012106313e-03,1.469999872209277938e-03,7.946022622181916515e-04,2.970001794374463235e-03,9.791148973587197792e-04
3.126268830252950780e-03,4.556083063617249324e-03,3.314320845865797917e-03,4.308208682711162779e-03,3.784301801207238906e-03,4.168335598927691739e-03,3.336209474295772064e-03,3.787487153383120413e-03,1.001773160780010212e-02,1.226086531998035745e-02,4.211904286586339551e-03,5.505013825137499567e-03,3.638201660810064849e-03,4.675289673786014837e-03,4.587149027286662947e-03,6.258219099156850027e-03,2.001931572640325112e-03,9.396412520550229477e-03,4.450829791780593243e-03
1.675951044349393041e-03,1.662729978770688356e-03,1.749301357152562497e-03,3.040250541681980504e-03,1.818208206148509915e-03,2.803082727229813404e-03,2.038129442981621506e-03,2.248087811734092011e-03,2.608103259650597534e-03,3.428115870349442498e-03,1.895861330192633205e-03,1.843355531754413803e-03,2.618471881849393675e-03,1.846973697287354176e-03,2.596253534103448724e-03,2.964231491818613944e-03,2.004017847632823170e-03,4.160461025477998030e-03,2.415818438392399337e-03
8.269050699698719765e-04,1.096554253588734014e-03,6.853319267980157890e-04,6.854812804385781132e-04,1.064165714132603042e-03,8.825335011145498277e-04,8.596550355845395145e-04,7.523199807148312759e-04,1.491682952545561776e-03,1.088421002665957088e-03,7.575814068300791831e-04,9.149143675870988505e-04,7.540588849407896428e-04,1.266062330161915909e-03,1.349340336359200346e-03,1.065516607619348575e-03,4.715258184008384542e-04,1.879287948237813458e-03,8.628666672375445148e-04
1.769283355415030544e-04,1.513760654061819307e-04,3.371048373799914277e-04,2.712039048184987432e-04,2.931345365859183466e-04,3.453863794493418370e-04,2.984399098968662468e-04,3.195567952989236422e-04,4.884102425594032213e-04,3.163366098387750884e-04,3.769069897288232973e-04,2.178887729501799474e-04,3.862963415381645061e-04,3.347634065198887353e-04,4.420748660440949819e-04,3.989143961541739142e-04,2.942195128333816327e-04,5.721877300696539713e-04,3.891659772837988271e-04
1.217442200965845043e-04,1.025953578882429155e-04,1.784596904673923883e-04,2.295945426194700924e-04,1.655210924600297750e-04,1.883108232223506303e-04,1.552695935654353895e-04,1.451731727499868557e-04,1.974152554604157806e-04,1.656068198605233565e-04,1.365615497121190549e-04,1.480578017169750836e-04,2.026175063932673947e-04,2.353713529573692577e-04,2.138018229398669487e-04,1.894876224094929336e-04,1.701903988435478376e-04,1.581296536763262465e-04,1.387464757236112501e-04
9.082801089696920457e-05,7.585984064203339411e-05,1.106265814911662747e-04,1.093932606822678872e-04,1.109755600088133023e-04,8.763945207388759413e-05,1.259330039165994415e-04,1.344626099389729598e-04,1.370275689534329112e-04,1.415741172202104230e-04,1.226321523375883320e-04,9.879879942359535343e-05,9.796371514375829589e-05,1.300159825344941484e-04,1.276331442971694171e-04,1.648899321985536055e-04,9.440687332257799522e-05,1.322900471818262583e-04,1.053777634649312938e-04
6.005069609331774170e-05,5.843727642174478365e-05,6.972976376114389775e-05,7.846957219119414886e-05,7.917024739008294979e-05,6.141486720415568600e-05,7.897601903355793026e-05,8.160971418698550865e-05,6.130267398398994629e-05,6.838436604148805564e-05,6.330196253623018648e-05,6.410909990055064687e-05,5.920592805558263236e-05,7.523117923075741775e-05,4.566076834279803601e-05,6.824601082126444064e-05,5.057620995488164425e-05,7.881856247091972444e-05,7.783731506928161183e-05
3.796832327396640653e-05,3.958020764347170925e-05,3.349182413245208940e-05,4.840485616663164952e-05,4.364525912073283204e-05,4.634811014312066851e-05,4.865300205977230499e-05,6.069014479475268859e-05,4.174196399405720600e-05,4.116413812507945636e-05,5.425136150599600227e-05,4.800135384494610437e-05,4.119940444505476124e-05,6.336529902905145323e-05,4.957237304961888450e-05,4.846017062472159325e-05,3.715675466796847855e-05,5.199490117453248921e-05,5.386661165699128029e-05
3.158971601249389578e-05,3.779661709900722458e-05,2.251736463240222566e-05,2.911917143843807841e-05,2.109502571972654363e-05,2.770389996982036262e-05,2.204294261887462813e-05,2.716290351977956440e-05,2.739580780613952673e-05,3.314545468381273124e-05,3.513039247222156239e-05,4.133951958721231764e-05,3.279446415363174671e-05,4.602021494425510628e-05,3.137829712927797248e-05,3.913920581438343205e-05,2.422258780124995103e-05,3.210899501792523653e-05,2.839247147648518802e-05
